configuracion,n,threshold,TN,FP,FN,TP,accuracy,balanced_accuracy,precision,recall,F1,ROC_AUC,PR_AUC,Brier,seleccionado
sin_ponderacion,99535,0.7749999999999999,76456,765,16975,5339,0.8217712362485557,0.6146800981923032,0.8746723460026212,0.2392668280003585,0.37574776550073896,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.7799999999999999,76499,722,17077,5237,0.8211784799316824,0.612672959230585,0.8788387313307602,0.23469570673120013,0.3704594489442224,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.7849999999999999,76527,694,17184,5130,0.8203847892701059,0.6104566591434879,0.8808379120879121,0.2299005108900242,0.3646314592366195,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.7899999999999999,76560,661,17275,5039,0.8198020796704677,0.6086312529847423,0.8840350877192983,0.22582235367930448,0.35974869708003143,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.7949999999999999,76588,633,17383,4931,0.8189983422916562,0.6063925454404435,0.8862329259525521,0.220982342923725,0.35375564961618483,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.7999999999999999,76619,602,17504,4810,0.8180941377404933,0.6038819657203958,0.8887657058388766,0.2155597382808999,0.34696674601457117,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8049999999999999,76648,573,17627,4687,0.8171497463203898,0.6013136212406953,0.8910646387832699,0.21004750380926773,0.3399579313846377,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8099999999999999,76678,543,17746,4568,0.8162555884864621,0.5988413815124265,0.893758559968695,0.2047145289952496,0.333126709206928,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.815,76710,511,17875,4439,0.8152810569146531,0.5961580170573895,0.8967676767676768,0.1989334050371964,0.32563086854460094,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.82,76736,485,18000,4314,0.8142864319083739,0.5935254328954114,0.8989372785997083,0.19333154073675718,0.3182237303138716,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.825,76755,466,18130,4184,0.813171246295273,0.5907354869890518,0.8997849462365591,0.18750560186430043,0.3103397122088711,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.83,76784,437,18246,4068,0.8122971818958156,0.5883239947097636,0.9029966703662597,0.18230707179349287,0.30336701592154813,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.835,76813,408,18379,3935,0.8112523233033606,0.5855315756580455,0.9060557218512549,0.1763466881778256,0.29523202160783285,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.84,76838,383,18506,3808,0.810227558145376,0.5828477016590393,0.9086136960152709,0.17065519404857937,0.2873420109413318,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.845,76855,366,18620,3694,0.8092530265735671,0.5804033252226585,0.9098522167487685,0.16554629380657884,0.2801243649048305,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8499999999999999,76874,347,18735,3579,0.8082885417189933,0.5779494911743253,0.9116148751910341,0.16039257865017478,0.27278963414634144,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8549999999999999,76895,326,18867,3447,0.8071733561058924,0.5751276801988116,0.9135966074741585,0.154477009948911,0.26426955955073406,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8599999999999999,76921,300,19009,3305,0.8060079369066158,0.5721141692644036,0.9167822468793343,0.14811329210361207,0.2550252710366912,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8649999999999999,76946,275,19138,3176,0.8049630783141608,0.5693854803509939,0.9203129527673138,0.14233216814555885,0.24653599844750632,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8699999999999999,76961,260,19276,3038,0.8037273320942382,0.5663903750965216,0.9211643420254699,0.13614770995787398,0.2372325472434796,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8749999999999999,76981,240,19402,2912,0.802662380067313,0.5636965339415937,0.9238578680203046,0.1305010307430313,0.22869708631115998,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8799999999999999,77000,221,19541,2773,0.8014567739990958,0.5607049209204183,0.9261857047428189,0.1242717576409429,0.21914019282440336,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8849999999999999,77025,196,19662,2652,0.800492289144522,0.5581554916646226,0.9311797752808989,0.11884915299811777,0.2107940545266672,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8899999999999999,77042,179,19792,2522,0.7993570100969508,0.5553525959130138,0.933728248796742,0.11302321412566102,0.20163901659004596,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8949999999999999,77055,166,19932,2382,0.7980810770080876,0.5522997258988885,0.934850863422292,0.10674912610916913,0.1916177298688762,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.8999999999999999,77078,143,20077,2237,0.7968553775054001,0.5491995678250013,0.9399159663865546,0.10025096352065968,0.1811776139953025,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.9049999999999999,77090,131,20229,2085,0.79544883709248,0.5458713334018305,0.9408844765342961,0.09343909653132562,0.16999592335915206,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.9099999999999999,77104,117,20372,1942,0.7941528105691466,0.5427577159387247,0.9431762991743565,0.0870305637716232,0.15935666516226973,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.9149999999999999,77111,110,20508,1806,0.7928567840458131,0.5397556262176585,0.94258872651357,0.08093573541274536,0.14907139909203468,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.9199999999999999,77124,97,20643,1671,0.7916310845431256,0.5368147934895421,0.9451357466063348,0.07488572196827104,0.13877584918196162,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.9249999999999999,77133,88,20790,1524,0.7902446375646758,0.5335791715845059,0.9454094292803971,0.06829792955095455,0.1273927944495528,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.9299999999999999,77146,75,20929,1385,0.7889787511930477,0.5305487090275826,0.9486301369863014,0.06206865644886618,0.11651383864726171,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.9349999999999999,77159,62,21054,1260,0.7878535188627116,0.5278319508714837,0.9531013615733737,0.056466792148426995,0.1066170248773058,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.94,77164,57,21210,1104,0.786336464560205,0.524368762161133,0.9509043927648578,0.049475665501478895,0.09405750798722044,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.945,77174,47,21351,963,0.7850203446024011,0.521274059921932,0.9534653465346534,0.04315676257058349,0.08257588749785628,0.8533493454449823,0.680929669939794,0.1148455285354345,False
sin_ponderacion,99535,0.95,77181,40,21476,838,0.7838348319686542,0.5185184522300852,0.9544419134396356,0.037554898270144306,0.07226629872369783,0.8533493454449823,0.680929669939794,0.1148455285354345,False
balanceada,99535,0.05,1808,75413,7,22307,0.2422765861254835,0.5115498079049995,0.22827466230045027,0.9996862955991754,0.3716780245597081,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.055,2593,74628,13,22301,0.2501029788516602,0.5164981774221585,0.23007562236276038,0.9994174061127543,0.37404292075845125,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.06,3455,73766,21,22293,0.2586828753704727,0.521900301067014,0.23207611988465424,0.9990588867975262,0.3766568389751041,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.065,4414,72807,25,22289,0.2682774903300347,0.5280201220352699,0.23438420122823253,0.9988796271399122,0.3796780512733157,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.07,5474,71747,40,22274,0.2787763098407595,0.5345474281593987,0.2369045213303411,0.9982074034238595,0.3829286113379464,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.075,6536,70685,55,22259,0.2892952227859547,0.5410876841287768,0.2394882940265106,0.9975351797078068,0.3862465078345972,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.08,7693,69528,78,22236,0.3006882001306073,0.5480637980898849,0.24231724859421996,0.996504436676526,0.3898385315310577,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.08499999999999999,8814,68407,98,22216,0.3117496358065002,0.55487403720811,0.2451474791167805,0.9956081383884556,0.3934228817836493,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.09,10009,67212,118,22196,0.32355452855779376,0.5621634206005611,0.24825518969219756,0.9947118401003854,0.39734340595406453,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.095,11185,66036,137,22177,0.3351785803988547,0.5693521879203451,0.25140285445455884,0.9938603567267187,0.4012956110271698,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.09999999999999999,12368,64853,165,22149,0.3467825388054453,0.576384612583686,0.2545803544746098,0.9926055391234203,0.4052288777489114,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.105,13539,63682,203,22111,0.3581654694328628,0.5831152636035133,0.2577249892182346,0.9909025723760868,0.40905769284135163,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.10999999999999999,14705,62516,235,22079,0.3695584467775154,0.5899479847534277,0.26099651279626457,0.9894684951151743,0.4130428682337315,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.11499999999999999,15889,61332,262,22052,0.3811824986185764,0.597009291796595,0.2644632063705267,0.9882584924262795,0.41726428125413917,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.12,16983,60238,298,22016,0.39181192545335813,0.6032861886887259,0.2676587156855594,0.986645155507753,0.42108484431183535,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.12499999999999999,18151,59070,334,21980,0.40318480936354045,0.6100422298550825,0.2711906230721777,0.9850318185892265,0.4252931388104175,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.13,19266,57955,385,21929,0.41387451650173307,0.6161189882643052,0.27451054028341093,0.9827462579546473,0.4291473414352531,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.135,20325,56896,430,21884,0.4240618877781685,0.6219675957497566,0.27778624016247777,0.9807295868064893,0.43294359704829166,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.13999999999999999,21320,55901,469,21845,0.4336665494549656,0.6275362529304394,0.2809790857407455,0.9789818051447522,0.4366380171896862,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.145,22388,54833,514,21800,0.4439443411865173,0.6334431347195127,0.28447274672791095,0.976965133996594,0.4406399385529627,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.14999999999999997,23399,53822,553,21761,0.45370975033907673,0.6391153906621903,0.2879086567085191,0.9752173523348571,0.4445692922152875,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.15499999999999997,24398,52823,618,21696,0.46309338423670066,0.644127353646126,0.2911472241978556,0.9723043828986286,0.44811169745851104,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.15999999999999998,25359,51862,655,21659,0.4723765509619732,0.6495206783719734,0.2945961017940452,0.9706462310656987,0.4520060520686597,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.16499999999999998,26279,50942,716,21598,0.4810066810669614,0.6541107522973669,0.29773917838433966,0.9679125212870844,0.455394606447804,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.16999999999999998,27196,50025,769,21545,0.4896870447581253,0.6588606611125004,0.3010339527735085,0.9655373308236981,0.45897064462528225,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.175,28102,49119,843,21471,0.4980459134977646,0.6630687891775257,0.30416489587760304,0.9622210271578381,0.46221906484112635,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.18,29003,48218,905,21409,0.50647510925805,0.6675134321158486,0.30748129317649764,0.9594425024648203,0.4657117064204218,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.185,29841,47380,967,21347,0.5142713618325212,0.671550154928817,0.31060572991691765,0.9566639777718025,0.46895354840126974,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.19,30663,46558,1038,21276,0.5218164464761139,0.6752816118649748,0.3136480231152519,0.953482118849153,0.4720237831122155,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.195,31555,45666,1110,21204,0.5300547546089315,0.6794439059276581,0.317092866756393,0.9502554450121,0.4755113024757804,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.19999999999999996,32414,44807,1173,21141,0.5380519415281056,0.683594194658543,0.3205707527142597,0.9474321054046787,0.4790510072284788,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.20499999999999996,33262,43959,1241,21073,0.5458883809715176,0.6875612219545476,0.3240404723828269,0.9443846912252397,0.4825178027614315,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.20999999999999996,34063,43158,1300,21014,0.553343045159994,0.6914255950020083,0.32746369132955183,0.9417406112754325,0.48595148347709455,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.21499999999999997,34820,42401,1361,20953,0.5603355603556538,0.6949602565395798,0.33072892003661963,0.9390069014968181,0.4891674837745716,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.21999999999999997,35540,41681,1423,20891,0.5669463002963782,0.6982329384828367,0.3338713801700441,0.9362283768038003,0.49221308578564194,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.22499999999999998,36264,40957,1487,20827,0.5735771336715728,0.7014867052021887,0.33709374595364494,0.9333602222819755,0.4953030987657257,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.22999999999999998,36960,40261,1566,20748,0.5797759582056563,0.7042230622300234,0.340080971659919,0.9298198440440979,0.49801375370545947,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.235,37648,39573,1634,20680,0.5860049228914452,0.7071541019060801,0.3432194247589332,0.9267724298646589,0.5009265202804994,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.24,38372,38849,1694,20620,0.5926759431355805,0.7104974984542392,0.346735273840152,0.9240835350004482,0.5042612767934657,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.245,39067,38154,1754,20560,0.5990556085798965,0.7136531222462826,0.35017202030180195,0.9213946401362373,0.5074788961840352,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.24999999999999994,39723,37498,1819,20495,0.6049932184658663,0.716444186769955,0.3534047212594624,0.918481670700009,0.5104162775349596,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.25499999999999995,40401,36820,1888,20426,0.6111116692620686,0.7192880697625632,0.35681095622401565,0.9153894416061665,0.5134741075917546,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.25999999999999995,40985,36236,1961,20353,0.6162455417692269,0.721433680199645,0.3596635388503066,0.9121179528547101,0.5158992687223553,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.26499999999999996,41598,35623,2031,20283,0.6217009092279098,0.7238342857644475,0.36280542338926053,0.9089809088464641,0.518614165175147,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.26999999999999996,42203,35018,2098,20216,0.627106043100417,0.726250314319858,0.3660064453054278,0.9059783095814287,0.5213803063908805,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.27499999999999997,42832,34389,2170,20144,0.6327020646003918,0.7287097037322519,0.36939101094749965,0.9027516357443758,0.5242624956081565,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.27999999999999997,43381,33840,2236,20078,0.6375546290249661,0.7307855440778823,0.3723802811676991,0.8997938513937438,0.5267604155735124,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.285,43943,33278,2299,20015,0.6425679409253027,0.7330127807892387,0.3755652712363725,0.8969705117863225,0.5294483315036967,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.29,44493,32728,2380,19934,0.6472798513085849,0.7347589841994675,0.3785272112718849,0.8933405037196379,0.5317434912505336,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.295,45049,32172,2475,19839,0.6519113879539861,0.7362303327446197,0.381438541846917,0.8890830868513041,0.5338446014127144,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.3,45592,31629,2550,19764,0.6566132516200331,0.7380656564396862,0.3845659914774386,0.8857219682710405,0.5362855631079816,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.30499999999999994,46150,31071,2615,19699,0.6615662832169589,0.7402221785461405,0.388004727201103,0.8828089988348122,0.5390783208362979,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.30999999999999994,46690,30531,2697,19617,0.6661676797106545,0.7418812252729208,0.39118210098109596,0.8791341758537241,0.5414424111948332,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.31499999999999995,47230,29991,2771,19543,0.6708494499422314,0.7437195316573151,0.39453708563814754,0.8758178721878641,0.5440095757710722,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.31999999999999995,47747,29474,2837,19477,0.6753805194152811,0.7455881744789559,0.3978876836019693,0.8728600878372322,0.5466077317056058,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.32499999999999996,48241,28980,2919,19395,0.6795197669161601,0.7469493747650011,0.40093023255813953,0.8691852648561441,0.5487416712642702,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.32999999999999996,48748,28473,2982,19332,0.6839805093685638,0.7488204907320005,0.4043928459366175,0.8663619252487228,0.5514054678475163,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.33499999999999996,49199,28022,3055,19259,0.6877781684834481,0.7501049364600005,0.40733064021488546,0.8630904364972662,0.553459300237086,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.33999999999999997,49677,27544,3129,19185,0.6918370422464459,0.751541797641665,0.4105587536647478,0.8597741328314062,0.5557406254073548,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.3449999999999999,50137,27084,3212,19102,0.6956246546440951,0.7526604431012696,0.4135885333217858,0.8560544949359147,0.5577226277372263,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.3499999999999999,50570,26651,3289,19025,0.6992012859798061,0.7537387103932184,0.4165207110955425,0.8526037465268441,0.559641123694661,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.3549999999999999,51001,26220,3360,18954,0.7028181041844578,0.7549384725831284,0.419577633151813,0.8494218876041947,0.5616998577524893,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.35999999999999993,51430,25791,3438,18876,0.7063445019339931,0.7559684327273768,0.4225938612398415,0.8459263242807207,0.5636225198190532,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.36499999999999994,51871,25350,3527,18787,0.7098809464007636,0.7568296099139019,0.42565194734576434,0.8419377968988079,0.5654391957984078,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.36999999999999994,52294,24927,3600,18714,0.7133972974330638,0.7579327578084111,0.4288169382003162,0.8386663081473514,0.5674778257903116,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.37499999999999994,52717,24504,3693,18621,0.7167127141206611,0.758587756558885,0.4317913043478261,0.8344985211078246,0.5691101636638701,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.37999999999999995,53115,24106,3774,18540,0.7198975234842016,0.7593497717301633,0.43474182807297285,0.8308685130411401,0.5708128078817734,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.38499999999999995,53546,23675,3851,18463,0.7234540613854423,0.7604150891768628,0.43815558403341404,0.8274177646320695,0.5729224849500404,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.38999999999999996,53962,23259,3935,18379,0.7267895715075099,0.7612264305837799,0.44139968298189153,0.8236533118221744,0.5747748311233425,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.39499999999999996,54342,22879,4017,18297,0.7297834932435826,0.7618494896906122,0.44436079269477363,0.8199784888410863,0.5763742321625452,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.3999999999999999,54761,22460,4096,18218,0.7331993771035314,0.7627922931514121,0.44785879345100543,0.8164381106032087,0.5784226568453137,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4049999999999999,55152,22069,4171,18143,0.7363741397498368,0.7636434286075281,0.4511837262508704,0.8130769920229453,0.5803345808143812,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4099999999999999,55527,21694,4265,18049,0.739197267292912,0.763965223614816,0.4541428679264273,0.808864390069015,0.581691025992233,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4149999999999999,55908,21313,4359,17955,0.7420806751393982,0.7643258681578519,0.4572425384537028,0.8046517881150848,0.5831249391055828,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.41999999999999993,56269,20952,4443,17871,0.7448636158135329,0.7647810888204118,0.46031991345336526,0.8008873353051895,0.5846214240149173,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.42499999999999993,56616,20605,4517,17797,0.7476063696187271,0.7653697351382439,0.463439404197698,0.7975710316393295,0.5862375650569867,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.42999999999999994,56992,20229,4598,17716,0.7505701512030943,0.7659893020117793,0.46688628277770455,0.793941023572645,0.5879951542508173,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.43499999999999994,57354,19867,4672,17642,0.7534636057668157,0.7666750721689815,0.47034045162494337,0.790624719906785,0.5898065961252361,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.43999999999999995,57690,19531,4759,17555,0.7559652383583664,0.7669011973943194,0.4733592191123335,0.7867258223536793,0.5910774410774411,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.44499999999999995,58046,19175,4839,17475,0.758738132315266,0.7674136732725629,0.4768076398362892,0.7831406292013983,0.5927345498948511,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4499999999999999,58390,18831,4905,17409,0.7615311197066359,0.7681621544801351,0.48038079470198675,0.7801828448507664,0.5946305973972743,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4549999999999999,58698,18523,4975,17339,0.7639222384086,0.768587908644412,0.48349227594668454,0.7770458008425204,0.5960877337733773,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4599999999999999,59035,18186,5048,17266,0.7665745717586778,0.7691342131931991,0.48702470946632065,0.773774312091064,0.5977910881833605,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4649999999999999,59362,17859,5131,17183,0.7690259707640529,0.7693916939437218,0.49035443182466754,0.7700546741955723,0.5991700955436223,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4699999999999999,59703,17518,5225,17089,0.7715075099211333,0.7694933415817707,0.4938018319993065,0.765842072241642,0.6004462324976723,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4749999999999999,60046,17175,5305,17009,0.774149796553976,0.7699216434658935,0.497571963491692,0.7622568790893609,0.6021098091967857,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.4799999999999999,60363,16858,5392,16922,0.776460541518059,0.7700247451613627,0.500947306098283,0.7583579815362552,0.6033443862088637,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.48499999999999993,60695,16526,5473,16841,0.77898226754408,0.7703594154394123,0.5047202325651092,0.7547279734695707,0.6049101129649253,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.48999999999999994,60997,16224,5566,16748,0.7810820314462249,0.7702309485523007,0.5079461361154919,0.750560186430044,0.6058676699345223,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.49499999999999994,61287,15934,5651,16663,0.7831416084794294,0.770204042251307,0.5111820106144738,0.7467509187057453,0.6069093624228297,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.49999999999999994,61623,15598,5740,16574,0.7856231476365098,0.7703853525622413,0.5151684694765635,0.7427623913238326,0.6083764636787432,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5049999999999999,61912,15309,5834,16480,0.7875822574973628,0.7701503042238071,0.5184183208027934,0.7385497893699023,0.6092083618283645,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5099999999999999,62198,15023,5910,16404,0.7896920681167429,0.7702991653471305,0.5219715531231107,0.7351438558752352,0.6104836158612605,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5149999999999999,62465,14756,5981,16333,0.7916612246948309,0.770437040226594,0.5253626684679469,0.7319619969525858,0.6116884819204914,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5199999999999999,62727,14494,6075,16239,0.7933490731903351,0.7700271689772936,0.5283896788468422,0.7277493949986555,0.612249514581409,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5249999999999999,62983,14238,6150,16164,0.7951675290098961,0.7700041898790786,0.5316755476613381,0.7243882764183921,0.6132483496471659,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5299999999999999,63253,13968,6245,16069,0.7969257045260462,0.7696237105535738,0.5349735326430736,0.7201308595500583,0.6138946724990927,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5349999999999999,63534,13687,6328,15986,0.7989149545386045,0.7695833448633616,0.538738920904526,0.7164112216545666,0.6149999038221093,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5399999999999999,63756,13465,6402,15912,0.8004018686894058,0.7693626258531093,0.5416482282057392,0.7130949179887066,0.6156584318353292,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5449999999999999,64007,13214,6485,15829,0.8020897171849098,0.7691280124841569,0.5450194539131632,0.709375280093215,0.6164300874272252,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5499999999999999,64266,12955,6556,15758,0.8039785000251168,0.7692140879826229,0.5488106432626336,0.7061934211705656,0.6176338017128187,0.853548509816783,0.6794201651328635,0.1516116942546414,False
balanceada,99535,0.5549999999999999,64517,12704,6659,15655,0.805465414175918,0.7685313254696353,0.552029338128989,0.7015774849870037,0.6178832909044264,0.853548509816783,0.6794201651328635,0.1516116942546414,False
