replica,const,Humidity3pm,Rainfall_log1p,Pressure3pm,MaxTemp,WindGustSpeed,Humidity9am,Season_Autumn,Season_Winter,Season_Spring,Humidity3pm_sq,Rainfall_log1p_sq,MaxTemp_sq,WindGustSpeed_sq
1310,-2.1230208483204636,1.1212860003562433,0.4282866967747953,-0.5223000543644107,0.11570346408757398,0.49706311219969174,0.12084250613417583,0.4705683043201326,0.7048331929373611,0.4078211964315185,0.21299389345600842,-0.07800257431476045,-0.10874210135871351,-0.027686245818721915
1311,-2.1228630547176173,1.1323679790530576,0.40290019565502816,-0.5105320490598051,0.09846590076073165,0.5132563853923319,0.10601244967369272,0.42731611299215927,0.6650409584117388,0.32820098723007846,0.23919001015756067,-0.06957302408453833,-0.0807993996106777,-0.029239003200313148
1312,-2.1081779561029372,1.1094353596535271,0.42778986860228246,-0.5228508067006568,0.10303258148317587,0.48757717451192406,0.10244532500177005,0.43232049845907505,0.6485852518172093,0.3722249536359679,0.22503903873892173,-0.07521096245700293,-0.08608019373095425,-0.02526158737305383
1313,-2.1359512780182053,1.1577702083804462,0.4547905162278897,-0.48292520370161396,0.15697389797505196,0.5154206248542529,0.11153080166973682,0.44035871975071755,0.7248939491222469,0.41996980661008,0.2259171939909431,-0.08322990967178831,-0.09696590085148932,-0.02827413717559949
1314,-2.090397702015211,1.1399117713427647,0.4148335335884857,-0.5283295543659065,0.09752706046414024,0.4930887564117677,0.11894822944083248,0.44474611919316676,0.6389723456088329,0.3666791433620463,0.2083361601385353,-0.07556709648236595,-0.10594171600069853,-0.027142500779171946
1315,-2.1195923260347422,1.1246124061448244,0.40894348463584335,-0.536323983994589,0.10737538978820844,0.4797735718481675,0.12703756057835408,0.4337937212689701,0.6371390188059497,0.3920733532258882,0.22621278959358251,-0.07328824003882203,-0.08947729472740858,-0.025544756312561402
1316,-2.176806236512819,1.1261472167051454,0.4183240065254657,-0.5242064128514221,0.08980365773638987,0.48284952942624676,0.11757712230501392,0.4878887027785441,0.739190946500798,0.4438858264839197,0.2263562514615083,-0.07722867724310854,-0.09741120595456101,-0.031192203968354457
1317,-2.1113302833894823,1.1572184258983567,0.43164062435729667,-0.510503964807212,0.09981212102382958,0.49988493173082255,0.11407921373151066,0.4549490228959657,0.6273131225054807,0.3601181658252118,0.2041060947430425,-0.0835884780379616,-0.0823653048566476,-0.022339386691450126
1318,-2.133525647504557,1.1423721034449037,0.4401788601910443,-0.4907655142309084,0.14817569651915988,0.5213635599194639,0.11845917075349394,0.40124685820948885,0.6863078139776374,0.38911493595042645,0.22430266931197293,-0.08146872316247074,-0.08591445861882516,-0.029829203939180877
1319,-2.110890575516848,1.146826634816607,0.42393086729853624,-0.517369042712156,0.11924688518244869,0.506373864856825,0.10615205429174986,0.4250069357659125,0.6314739208616079,0.3606199056812654,0.20016165167349942,-0.07470033617766764,-0.08059335075765314,-0.027196328637528872
1320,-2.087191749921065,1.1279704272609445,0.4388539184205139,-0.5291474455354391,0.11891930246057916,0.48251347810410433,0.1302008476620994,0.4385392719969142,0.673695339803084,0.37384345499694455,0.22283732325508893,-0.08095228217393759,-0.11477311613721401,-0.03273734650822236
1321,-2.088856653197258,1.131267453458706,0.40184011850084805,-0.5124576411873968,0.09985284141175127,0.5229565898580818,0.11921139303091938,0.4178224430508419,0.6379741783482186,0.3267118624194014,0.2255749650606382,-0.06349868102375471,-0.09578731722377606,-0.03836194616900547
1322,-2.10224016026801,1.1181506558091763,0.4360826573892101,-0.5079705284994022,0.11355179717707321,0.5192845075790135,0.12433864909194485,0.43221889706201705,0.6383146591535741,0.35867045156791977,0.2219584224662614,-0.08103091989946887,-0.09945740336438713,-0.031100399627841967
1323,-2.1067321235031047,1.1193733839938549,0.4005143347064939,-0.5195018953935947,0.12300374479499741,0.5038931855148433,0.1514606958234687,0.4037087252032333,0.6795859557570331,0.32641321494215814,0.2282093507592852,-0.07081033571076606,-0.09880181005130192,-0.023921518417049332
1324,-2.1506762970188533,1.1565816286210582,0.43036698319736993,-0.5073704751448144,0.1419859574336723,0.49299654325798614,0.10488716736180978,0.4608679801275446,0.6657128222411357,0.4081488896153835,0.20413240230865157,-0.07418004403827588,-0.07340220668658969,-0.025544284027773718
1325,-2.13626473284354,1.1404940065219,0.39532733379855717,-0.5388953829641151,0.09897500345862081,0.49775567151771655,0.1279982974589943,0.4418653224848221,0.679305352947529,0.378074435088895,0.23746659708353476,-0.07461628283471841,-0.10150046183893299,-0.02421487270280989
1326,-2.1426226484835085,1.112021001655759,0.4188755546716168,-0.49876339687390125,0.12528308260128207,0.516392450530461,0.13425546670605193,0.4356243007630159,0.6694725162764816,0.36756451687709113,0.24446305432525614,-0.07579584007155615,-0.09588035183562524,-0.02175910119331967
1327,-2.114086132780864,1.1101879720009267,0.4305332049623856,-0.5113181276646218,0.12861548096274772,0.4901928760020221,0.14071059440397204,0.39797884965939,0.6791772411384993,0.35806230506964887,0.21966162474463313,-0.0753833990486684,-0.09398992263342615,-0.02545523976549668
1328,-2.111571082701474,1.121758977741998,0.3964025338061539,-0.5242126508374928,0.10219912661522804,0.4964052251680389,0.1308537817528507,0.4074282401574751,0.662616187413811,0.36616169494347867,0.21041006233719636,-0.06726916664252236,-0.09210500171952567,-0.022613087618098025
1329,-2.120392340761844,1.1614338675182718,0.40946637947896974,-0.532473107908783,0.1180858665852686,0.4762963442076017,0.08502929227182605,0.39963708334907866,0.6685099528027992,0.3664625620182561,0.22073140710430025,-0.06382752406751557,-0.08450487676791693,-0.03177863320738137
1330,-2.0808280904131937,1.1355495334148504,0.42283623470363607,-0.5294355302882449,0.13664104967456897,0.49247312350523276,0.12537943820107703,0.3809514432644683,0.6634442629470251,0.32474612243509976,0.22535262012342158,-0.07306527078801321,-0.09329229806909377,-0.031136732384772547
1331,-2.118323751241181,1.1410688162538558,0.42343413378399847,-0.5035567139647962,0.11992378862068781,0.50011297751564,0.10535264485120599,0.44629727045596324,0.6968062012039226,0.40365307857544286,0.22611705967277734,-0.07705019152139876,-0.10153620642324689,-0.027834006500690577
1332,-2.1187880786239783,1.1261090107191056,0.42713647027378016,-0.5173632277111355,0.11761970178576808,0.5039515972516277,0.13964895833219956,0.4421154121243979,0.7246099199859984,0.391971467465064,0.21871063870328802,-0.07739390109690686,-0.10861807576556613,-0.026497523591629765
1333,-2.128916639743714,1.1364241841233864,0.39681593794606274,-0.5223254766507212,0.08715887900797578,0.49720968308808006,0.1168365310685478,0.44605842421811903,0.6712030179614307,0.39684911322751326,0.19758811448268165,-0.06946468418825384,-0.09096291321737317,-0.022753894754501323
1334,-2.1490969470456642,1.147749670420708,0.41218143498723014,-0.5006947740673195,0.12466188182542264,0.5340684195613358,0.13329563602487512,0.44488258007115766,0.6795177008253941,0.3739075779804909,0.22211138957237342,-0.07748603064343426,-0.0784277624903735,-0.035296194010529275
1335,-2.0810068654589364,1.113604462472226,0.4406857197654,-0.49532086536442516,0.12777712914769548,0.4992192938425544,0.13787240912804458,0.4042022824438983,0.6686929686616057,0.3535155768399173,0.2310170215804977,-0.08318531258783704,-0.09369771239613392,-0.03783812766630178
1336,-2.1037418274666253,1.1143116410933869,0.4328169074384774,-0.5114985860220019,0.11948959629747753,0.4871892561528168,0.11608761682889429,0.38209290439892135,0.6571007972741084,0.358486090976169,0.2299725709316344,-0.07247079415519397,-0.09866044824851308,-0.024994854365305418
1337,-2.1472450923752837,1.1418293466911191,0.4307614255969222,-0.528396036210512,0.11921727198590415,0.4990264193279371,0.12143290678247959,0.4688030109574758,0.7083464248559322,0.3976140330887592,0.22531689311119757,-0.0805957070109239,-0.09930979949666496,-0.03197132892307245
1338,-2.1345512633150387,1.1367194847153972,0.40206352515057114,-0.5117551845368071,0.10074617158430031,0.493998643135093,0.11590097388746941,0.42747185398158566,0.6534568176995476,0.40142141080185256,0.22004407036715115,-0.07130454990664568,-0.08596075086524371,-0.02279745479768036
1339,-2.10758482268785,1.1246542941557296,0.41424029017519753,-0.525739193403154,0.1341740605396225,0.5062492666991033,0.13207110169728592,0.4545683794309961,0.7082905549788676,0.3439181568098834,0.21620150685772432,-0.07416317244379345,-0.09583234012637488,-0.03285282844165055
1340,-2.1117041529145713,1.1312794353676658,0.4140086450400038,-0.5368616539755167,0.08652591341556168,0.4928298448730403,0.11058396794163157,0.4082865821923018,0.6387169178773905,0.38681065482180654,0.2141364501892843,-0.0691309760974542,-0.1016366503369942,-0.029165966102718942
1341,-2.1221682629766154,1.115718596109006,0.3898827822131758,-0.5196890583802923,0.10415112383585821,0.5005944003172087,0.1366764293878323,0.47217020993114,0.68205967947279,0.40156483687562544,0.22579863718811777,-0.06767793226721762,-0.11100991483682146,-0.027755731142874534
1342,-2.120528021211071,1.135947687676774,0.44034562508560326,-0.49687629017205587,0.12530008195078923,0.5071842163751632,0.12586264498398486,0.430446488235683,0.6305964612258831,0.36813052238950095,0.2169088635012873,-0.08227298833180216,-0.08459846963668273,-0.026139552738264574
1343,-2.128025588503642,1.1187709652566162,0.39386770770820145,-0.5165262928258686,0.10945614069567067,0.5190048863779523,0.13683582417667092,0.4414584899036379,0.6723750589234099,0.3800254071179202,0.22128026410159018,-0.07086835742148648,-0.10050573108799846,-0.033131847056473096
1344,-2.0691038400447166,1.149283642344137,0.41045499443582995,-0.5101462273320483,0.09797436006875845,0.48961580770402374,0.0931712832485102,0.37539108305649455,0.6388776998302118,0.29422181840753847,0.2197196773696734,-0.0715237966434005,-0.10391660011040495,-0.02644624615320884
1345,-2.110097127066355,1.1667534000292545,0.4163552260661768,-0.5180803188393146,0.12025504998478269,0.5029391166457589,0.1000344297562722,0.4314119018522859,0.7096112975473017,0.37033731689008437,0.21589048066088884,-0.07963638100251273,-0.09875539770938795,-0.03068970597887074
1346,-2.0962567115700987,1.1103353476177884,0.4169194674852511,-0.5273583185102896,0.10027023644641883,0.5056559561037355,0.14555653459695997,0.40418325659640525,0.6447187709130936,0.32859806893710647,0.22277811391918168,-0.0747156814647443,-0.09940855704332693,-0.022281382349364883
1347,-2.076328262407622,1.1304538100306178,0.4130944205003598,-0.5085538818977496,0.10444655539995282,0.501240886735516,0.11893581127213024,0.40066495496651616,0.5680866456049821,0.3540586460435965,0.22833640621309118,-0.0715818271121269,-0.08519860021654292,-0.027143637043080114
1348,-2.0957458018671273,1.1375309572996588,0.44060157420787216,-0.4976002318688133,0.1090216515091816,0.48517241233121317,0.11342146574310852,0.4118158952567001,0.6703332351158077,0.3795890840357027,0.21422806458433888,-0.07996795427200047,-0.08989979346001521,-0.01930023966138295
1349,-2.0971705255703084,1.1056807523955292,0.41311719655374884,-0.5394733805253027,0.08883037302759303,0.4847545739872869,0.12164300280191594,0.39705280515236446,0.593460641285629,0.33553900068376186,0.22942312664194953,-0.06987112511057338,-0.0970623541977523,-0.022998729583915998
1350,-2.098536965856318,1.124000419285097,0.42484123709035265,-0.5384754302092887,0.10119434791445296,0.4949371247836118,0.12349565530544847,0.41704936928354686,0.6813583370661384,0.40319109944615,0.2177690635401468,-0.0816702480186386,-0.10401077661547052,-0.029448225071075473
1351,-2.1715576089073076,1.1274273499805973,0.411475981265774,-0.531963919509941,0.11316938887417774,0.5058163840230536,0.1327944134391521,0.49823479654054065,0.7177749291951161,0.43352069757598,0.21153778641818455,-0.07497119877057404,-0.08717620982623864,-0.025340744877753753
1352,-2.1118141091226823,1.1249347346804537,0.43388499211037324,-0.5246148249949074,0.08951958079599165,0.5125325391473571,0.12699618608248758,0.45149243396579924,0.653557895068115,0.385300347429527,0.22551336674638112,-0.08981163392393877,-0.10526816562284971,-0.027497211122274615
1353,-2.1165939051823477,1.1223732388328114,0.42333340502630595,-0.5268072326722015,0.1169364129330488,0.504076832147082,0.12737867325743205,0.46025791876214867,0.6807522275081992,0.4147536705744472,0.2184939887281144,-0.08042628731183714,-0.1006246452100081,-0.03132369407851104
1354,-2.107953516632623,1.1367427121752423,0.4084104037355802,-0.5078933007279076,0.10662675211573286,0.5011428636105052,0.11575772862021108,0.41389281147218265,0.661996975787872,0.3837566523563941,0.22383429530456192,-0.06836334623922163,-0.10258842492474222,-0.02536392671332447
1355,-2.1299185746749143,1.121437001632405,0.4228728970646551,-0.5338794587057417,0.12209800397662295,0.4802536914671964,0.13557808195649954,0.4319718341330662,0.6349639068861207,0.38039273016339054,0.22368046240590023,-0.07694460265886845,-0.08960227819279229,-0.019029427171422936
1356,-2.0688006925342006,1.1388918382601125,0.42819983763468134,-0.5092487415437695,0.11297574024657227,0.5041847352637543,0.11133649398621656,0.40391854754588397,0.6293988505894403,0.32911879046876935,0.21213328107160428,-0.08037399628357565,-0.08056802956185369,-0.0311558647072005
1357,-2.10812835282412,1.119514514069121,0.4207550825023747,-0.49554045841893574,0.13396738833926208,0.5141172736682111,0.15445299087251135,0.45473780157622956,0.6642487130311466,0.406561632467287,0.21106980988289004,-0.08140214187993897,-0.09340055951927557,-0.029971913366025536
1358,-2.0782981223419608,1.12656230620972,0.41243960283204933,-0.5071505905435308,0.12455882393511739,0.5040095961030469,0.11183768352018153,0.3902272980036043,0.6290598581001888,0.34202566355875197,0.20398862694702444,-0.06781973799837658,-0.09467999893393474,-0.024056863120033203
1359,-2.072663649170133,1.150878198660002,0.4378548419499933,-0.4867394820321785,0.11960431527546408,0.5157358438114666,0.0966926551722979,0.4192060330003228,0.6129928611304242,0.32928796033811625,0.20686468100337133,-0.07605742979983796,-0.08609656292419267,-0.0294987518428923
1360,-2.116523171896264,1.1204543092058175,0.45933381401698287,-0.5078296183796723,0.11519526600192975,0.4864961866724903,0.11150224198397296,0.44823324516532453,0.6920805967147503,0.403172234215361,0.2311016773878959,-0.0916874368038759,-0.08630577677456973,-0.031322111321858366
1361,-2.152908083664862,1.1443174212842866,0.4044017991725584,-0.5253017041435946,0.1170565086262649,0.49284908223988827,0.1449440820673161,0.4835517545198236,0.6669860191733799,0.3878804653434847,0.2168312413064974,-0.07581886343537363,-0.0787317571823636,-0.021754553621309125
1362,-2.1291367579144986,1.1180975418014847,0.41394286749564263,-0.5262985143097455,0.09591256785935162,0.4866183329640349,0.1477133503539209,0.4359755295884637,0.6593955017215306,0.39772539394278056,0.2176848123794824,-0.07328679763197773,-0.10417130771941797,-0.020510122411111126
1363,-2.1054331244916966,1.1145656655539748,0.44901549028619214,-0.5213410496546617,0.12635299152925367,0.4889150164764049,0.13965230922713479,0.41392071217119514,0.6768542028908168,0.3748384516621347,0.2084296307022,-0.08911978139968622,-0.08416601968631761,-0.016280679500586207
1364,-2.145001130207809,1.1452926196360111,0.4552174270198327,-0.5009615368046231,0.12555431949070278,0.5091684587781728,0.1236254586508052,0.4539438849087281,0.7096225153924258,0.38037004643279265,0.22069667001239845,-0.08588438347481178,-0.09570976538830782,-0.02899764044850625
1365,-2.1201889570757957,1.1278421551438647,0.42136122779076385,-0.5188632434502088,0.12308929667714882,0.5239982554695637,0.11611196376114684,0.436527306473098,0.6901902808202812,0.376559554049007,0.22041042647536715,-0.07391778256844313,-0.09033398748678344,-0.03796450930152404
1366,-2.0276210799995606,1.125361938379536,0.46239874142593845,-0.5113423397219884,0.1005706750189351,0.5049873282794967,0.1160143437255718,0.4001068828333202,0.6353225612478689,0.3126880063664803,0.21024865830722161,-0.09175550845056536,-0.1062191975185087,-0.037484866905900444
1367,-2.1154932901003303,1.121078674139701,0.4389384337634373,-0.5264921258252003,0.12881810277148403,0.5115383404245001,0.11632539043220891,0.4313241665855939,0.6979065789391294,0.380934352393797,0.2366404655518151,-0.08000172916661896,-0.09623458428374754,-0.03333101871424978
1368,-2.174799283812401,1.1502059316655224,0.4241239606520973,-0.5149957031910825,0.10763863233066545,0.5041614239035341,0.10822965299002972,0.45606597072843164,0.6933242317453495,0.4239598802770952,0.23012138919170086,-0.0741244905962916,-0.08018566660329199,-0.02480548573884334
1369,-2.082815293881105,1.1331915536660075,0.43672145273696394,-0.5014627435249619,0.1165620098385835,0.4976202836644567,0.10817421832245906,0.41157206923171674,0.621103853603381,0.30364615443757226,0.22013824813259378,-0.07977969464191909,-0.0957736459537812,-0.024217406582861877
1370,-2.099991756588794,1.125027855003668,0.41948155453367714,-0.5277069634204722,0.10812254893381447,0.4781388059651758,0.12489454608382082,0.3799190543878666,0.6193103997574145,0.35184946154845326,0.21660764746190947,-0.07867630257810176,-0.08328307629921704,-0.01462318147561981
1371,-2.137419767790323,1.1445051173310905,0.43737326432090673,-0.5004676022573198,0.13005375712629635,0.5121157819533455,0.10538436088320283,0.4282320640698647,0.6853673555667086,0.35060897022200926,0.2225860098656119,-0.07444686094860127,-0.09038365339247509,-0.031706702107128795
1372,-2.0905668493162404,1.0930549096755868,0.4326822626435981,-0.5051707891880199,0.10722009811142258,0.4610629010223634,0.12114705167802213,0.42006920745804205,0.6149221699726634,0.33921986157222483,0.23365377311459565,-0.0805722843905054,-0.0827196573460678,-0.020097922484845977
1373,-2.2005720695682007,1.109625661371732,0.3952369658868377,-0.5287442794217312,0.11087151500656643,0.5074432951969152,0.13917131444230985,0.5087605805739791,0.7404892741970157,0.41911338445622237,0.21604538219170216,-0.06667240163486207,-0.0759036312713541,-0.03336542596980882
1374,-2.141527017692116,1.1211395560046948,0.3929826995119893,-0.5209893996814338,0.1101585890345021,0.5150126445354266,0.13583939191439887,0.4334232853034625,0.7032277745364094,0.3599028292798501,0.22983540147532358,-0.06500525712338584,-0.08496827925141592,-0.03520266229358707
1375,-2.096919657906221,1.1320796453436774,0.42567456730514014,-0.5252933683007589,0.10613159211796296,0.4911634490569614,0.13524822612171802,0.4068531757138597,0.6412798213842831,0.3311236145640574,0.21908948714090068,-0.07740974381305785,-0.09388144365231547,-0.02803098507771409
1376,-2.1081705531957913,1.1169202491567127,0.4047923475529219,-0.521675433921434,0.10890768430469616,0.4927132311269826,0.12502876564782248,0.4302119157371951,0.6341392938165683,0.3659413290655476,0.21815127078559707,-0.06789718109841447,-0.07710916106248134,-0.029647042544578235
1377,-2.120814929782453,1.1232091551199692,0.41997677358944796,-0.543746388979074,0.1022121917452388,0.4991660286274325,0.12645891602375486,0.4501532497259469,0.6641090732766887,0.39438695296363524,0.21271113944638817,-0.0700035747457146,-0.0913957391507465,-0.029345065830802597
1378,-2.08640521881693,1.1293492798906126,0.41961696479598626,-0.5266742450041377,0.08219477044801722,0.49304563696588377,0.12331632970066818,0.41049302204430094,0.6614868596685418,0.38541655545644715,0.21456918683476567,-0.07864008419602515,-0.09971640020280764,-0.0370062606559025
1379,-2.103701333367296,1.1129530834221726,0.43278098121013964,-0.5253016854394453,0.09891339255508255,0.4764574382934145,0.1106088944974835,0.4555975197854675,0.6864500158905527,0.3472463930403282,0.21620890675855703,-0.07713844582032381,-0.098752716035435,-0.023480799785961206
1380,-2.100023380346943,1.121833836510408,0.4371890300516399,-0.5144579963967282,0.1148323438835418,0.4845873016141827,0.10974867296598342,0.45308334730574235,0.6748849156715504,0.3798931530815592,0.2285183038294017,-0.0828580199224355,-0.10153002407228284,-0.025761318916854004
1381,-2.122766621071545,1.124494795013549,0.43534756294340865,-0.5289181038408289,0.10339300079440032,0.4653092979826458,0.11531438442249066,0.4564865295311962,0.6083726064093593,0.3572634576081274,0.24377429491181862,-0.08841913737965384,-0.0805546046828027,-0.018007984173220803
1382,-2.1493179393591095,1.1485524002696745,0.42305337579428015,-0.5260398961895613,0.12444729585591631,0.493476053603846,0.11482300609081421,0.4982622805396103,0.7487411521067241,0.4224866584740063,0.20953600523821372,-0.07687470399292543,-0.09551326758872623,-0.030610139088671308
1383,-2.0830994546209958,1.1247463376480646,0.40867188055808573,-0.49839839192661994,0.12192094806198195,0.5025282095128136,0.1387672738134865,0.3928421600857746,0.6577536663229276,0.3331957505552501,0.22645815844031836,-0.06554856435947395,-0.09902378041490574,-0.03401588665701465
1384,-2.120703684947989,1.1267608880080637,0.45138213978000385,-0.4974662376743531,0.12046755455134202,0.48504217381987336,0.12323295544883016,0.473465903319866,0.6444662123836408,0.3989003506557989,0.2085467525496976,-0.08289549816779984,-0.08264312054341626,-0.016435081441745915
1385,-2.0852031141328013,1.1398892650284256,0.4463487572475415,-0.5080841270440987,0.11215300094638733,0.4959054998551128,0.10971447701734989,0.39314185280353775,0.6426727978625415,0.3697445098606158,0.2178152712072758,-0.07747686237364605,-0.0937352761106901,-0.0289470348269796
1386,-2.0874169906024385,1.1248726197712453,0.4419321818696718,-0.5094892828575491,0.09382337062111837,0.5073588983936325,0.11430856487873285,0.4212388812869202,0.6298621405867442,0.3947746911499396,0.22843961068747118,-0.07949245058107883,-0.1089189111914624,-0.030478186455746698
1387,-2.113915746931574,1.1311634172490908,0.43530606558418816,-0.5245418202217842,0.1122839520920916,0.49381046307060805,0.11406504132547193,0.4300719733748609,0.693461673179912,0.3975303814988049,0.20074932334561557,-0.07694355911689361,-0.09579047642577364,-0.024529610104159102
1388,-2.111687923995114,1.120106620905583,0.4056612411963,-0.5008046250453055,0.13291533708874603,0.5011621049654746,0.1247122949301352,0.39589388531869507,0.6828846582016154,0.3512741496627528,0.2181273632669342,-0.0667661597378204,-0.10047064659390921,-0.028097961212477315
1389,-2.1551028335465996,1.1314528080578385,0.41871344678545847,-0.4880200264796033,0.11574326635209857,0.522511143604751,0.13483214268075586,0.4500799523136766,0.7218323796764713,0.36191263730857387,0.2311222209191022,-0.08026924769810803,-0.09461506217591366,-0.03527236452636668
1390,-2.1540726443849856,1.1302574070177944,0.38490983418744507,-0.5246848550757949,0.11187543625184053,0.5107907846908404,0.12966402013726283,0.46117254054563805,0.7116560925540016,0.40478368106531015,0.225346946951692,-0.06740882632224478,-0.09820908543499783,-0.036230442564832745
1391,-2.076807794793482,1.1105062488228308,0.43845955832107836,-0.5207031601950041,0.11912143984141371,0.49046868195103865,0.12209471487880103,0.39998622722488486,0.6884545247277137,0.38050593412584954,0.22085147873415287,-0.0789241727392281,-0.10879600884917046,-0.031069793530645963
1392,-2.0824134149679323,1.1172615811046307,0.3892663730202703,-0.5046111912711801,0.09958509157887925,0.5141416582886525,0.13936047888123237,0.4205908460302676,0.6222172915100932,0.3166995231874933,0.2139365149459192,-0.05983463484639536,-0.08555928169893205,-0.0368697027903669
1393,-2.088881779233973,1.097807554573699,0.4487105694015527,-0.5303390737997895,0.09711641281998289,0.4959195972305351,0.1280962858291917,0.47067624813771297,0.6846308404059901,0.38588715230798,0.21792582050836787,-0.0822337331925425,-0.09056564797326044,-0.042305720704346635
1394,-2.08995788842217,1.121555264599241,0.412230608967098,-0.49880937170794154,0.13137210395597929,0.5103429501994159,0.13355029744849048,0.417421025237804,0.6576488430212591,0.34417063851769736,0.21478006116054704,-0.07269275164479731,-0.09661011504729043,-0.032330010250014106
1395,-2.0754196987192035,1.1383918712754795,0.434518592209668,-0.5237174459108873,0.11501767490094489,0.4926993988549927,0.1125290150377001,0.40677961672756385,0.6430631157217765,0.34618402361497386,0.2057154326379369,-0.07903477260732704,-0.08548668513467401,-0.02663951148513484
1396,-2.1486405285957897,1.1145951883721754,0.4306424240747239,-0.5288250763122881,0.12923530404816977,0.48804352086748964,0.13302384405266615,0.4583456339382693,0.6383605311617488,0.38344016201750486,0.2379207373850141,-0.07950831416936974,-0.10123821736932861,-0.021321003784346287
1397,-2.1889230406471545,1.1459545150096448,0.40709120229793927,-0.5171104092494734,0.12692917829340294,0.5055645807232618,0.13559315580133752,0.4952496486977715,0.7136039022199141,0.4367307987208505,0.2229354032889497,-0.0747554145565474,-0.07711835835932104,-0.029726160685455374
1398,-2.102943117528938,1.1410092832003298,0.42632434446768597,-0.5155018127886836,0.11724068536223445,0.5083017895930085,0.10249174270364637,0.427367168705215,0.6772757096422238,0.40672230808555065,0.2014410298478357,-0.08410612467015455,-0.0797062360323087,-0.035589517731802876
1399,-2.0943155290119533,1.1130102997694398,0.41447723490119476,-0.5220979003855147,0.0926035429141481,0.4935675982424877,0.13131784818782732,0.44490722199923066,0.668774818423984,0.37356259794298763,0.2153294912015448,-0.07582282539784654,-0.08994874935177691,-0.029709816616532728
1400,-2.087103344915089,1.1365997619780854,0.4365783338328824,-0.5150927980931822,0.1048671550164906,0.4822739659270513,0.1176840484981349,0.39998033259648513,0.6357436396102227,0.34240162771562377,0.2175197144530122,-0.08332789065830334,-0.0913946660280319,-0.023492497859569333
1401,-2.1389685477422127,1.1431929265504475,0.43229644781305665,-0.5164132045416704,0.1036241929962655,0.4854451235858127,0.09266824206719955,0.4169970083745375,0.7047450171799527,0.3880829539427605,0.21650799966968443,-0.07764840708482891,-0.09829658526543707,-0.019003127340696844
1402,-2.112014475260886,1.1295865053882468,0.4168898893201019,-0.5051157083687149,0.12530366478387037,0.5063967396553389,0.14166404582615502,0.44462850768804285,0.694869005690351,0.32737450610423935,0.21317395767965677,-0.080617271940702,-0.0768012154510916,-0.03143164613719322
1403,-2.131298759906077,1.1247608378975655,0.4183757450518263,-0.5195825189989886,0.10008763795929357,0.5094780936589738,0.12958174527782293,0.47721061873362774,0.6979769341329226,0.4162538076075823,0.2072730815745504,-0.07492611662489879,-0.07860966627299845,-0.03769482923016736
1404,-2.11525666365389,1.1291660508491699,0.463412768189691,-0.5404417357418598,0.10585655228086123,0.48861404078285975,0.10928303782899926,0.4851559080947772,0.6897453449325763,0.42039785293412985,0.21965733567281706,-0.08785170851669762,-0.09871796906206248,-0.02382174609413126
1405,-2.12361520358111,1.1350844487570997,0.43753866285806015,-0.4996653533961695,0.13254793098040218,0.47259252959034453,0.11330767397643732,0.4590217508691571,0.6659225571872469,0.3771592158305928,0.2321277079984908,-0.08706116728627548,-0.09329034205663497,-0.012825137840368529
1406,-2.105534428228212,1.1339492783058833,0.4186355276062185,-0.4890699374945431,0.12361915018903659,0.487226788219894,0.1353963131140434,0.4130121333353076,0.6393835587486989,0.39548717467976274,0.20577835346744305,-0.07659023543727245,-0.0805219479926217,-0.017689153802751136
1407,-2.1640722445016944,1.1104182249677073,0.4242626886484603,-0.5333430488956885,0.11282029839915309,0.5090560563180719,0.14017003077210885,0.49511955928372525,0.706957788817114,0.4136772061326296,0.2423369526124975,-0.07706720691487903,-0.10018233556290196,-0.03156955069034116
1408,-2.145213270992349,1.1270852483418858,0.4325507978739187,-0.5239989965598378,0.12337602867984526,0.5138693208015669,0.15475404344902668,0.43550855598643873,0.7066721349776165,0.36784713729344465,0.21937609785802453,-0.07584404077043991,-0.08337550712550555,-0.03400368612863146
1409,-2.108567900509068,1.1029098817148044,0.39557521205167345,-0.5197210994488433,0.10992480325945779,0.5056195756404833,0.13207120195613434,0.45277327335973166,0.6944114005448984,0.37463231064515784,0.21309485173229936,-0.05825337464081049,-0.0981416483546914,-0.03356251734367878
1410,-2.1057124267245517,1.144012682527471,0.42290811433635295,-0.5247292121298726,0.1292428218923145,0.4735531597990151,0.11668380055763848,0.4510029142325969,0.6577027944720296,0.3453277089406048,0.2332614909620072,-0.08076749192188447,-0.1045531122073222,-0.013867755335567304
1411,-2.0950506977737655,1.110622867341,0.4295729160417218,-0.5322150935350982,0.11055739129487208,0.5135096639987626,0.13845865360855455,0.4236490967179221,0.6661024621540241,0.38548552653338464,0.20467626797335256,-0.07808224044400636,-0.07995648853282677,-0.038216084223400386
1412,-2.111634418069935,1.1044964946819218,0.41481621531606894,-0.5116766068332931,0.12680326556494254,0.513139985582949,0.14873244578830222,0.4400298498280816,0.6856843745456402,0.36301202854647363,0.21400143829430515,-0.06907042233912974,-0.09121283038431845,-0.03365505158799108
1413,-2.1347868217780093,1.1448120933067967,0.45240719440359684,-0.5091455375691237,0.13091605460396896,0.48222918840316986,0.11436573685688849,0.48202381167645286,0.7007693163660309,0.3971284386819484,0.2059621526648731,-0.08612707942026421,-0.09116485818041983,-0.02483832494788783
